08-07-2022 12:26:17, 5, 2, 2, 6, 4, 4, 8, 24, 29, 16, 6, 5, 0, 6, 0, 6, 15, 10, 5, 1, 3, 0, 0, 1, 4, 1, 11, 7, 4, 3, 2, 7, 26, 6, 1, 2, 6, 11, 20, 4, 17, 5, 4, 4, 1, 2, 1, 3, 1, 4, 1, 2, 4, 8, 22, 14, 10, 9, 12, 7, 10, 6, 3, 0, 36, 37, 10, 1, 2, 2, 1, 3, 1, 0, 1, 2, 2, 3, 6, 5, 4, 4, 3, 3, 4, 3, 3, 1, 25, 12, 4, 3, 7, 3, 2, 0, 1, 3, 2, 1, 2, 6, 11, 3, 2, 2, 2, 1, 2, 4, 1, 0, 2, 4, 4, 1, 4, 3, 4, 6, 3, 4, 3, 2, 4, 6, 10, 4, 5, 3, 2, 0, 0, 0, 0, 0, 4, 2, 3, 2, 2, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 0, 2, 3, 3, 4, 2, 2, 2, 4, 5, 2, 1, 6, 1, 8, 7, 6, 5, 6, 3, 2, 0, 2, 11, 1, 1, 4, 3, 6, 11, 14, 11, 12, 19, 25, 12, 7, 7, 10, 10, 6, 5, 1, 5, 1, 1, 1, 1, 1, 2, 2, 0, 1, 3, 7, 6, 3, 0, 1, 1, 5, 1, 0, 0, 2, 0, 1, 2, 7, 2, 1, 0, 0, 2, 10, 2, 2, 1, 4, 1, 3, 0, 0, 2, 13, 8, 17, 5, 2, 0, 1, 2, 13, 3, 1, 1, 1, 2, 0, 0, 4, 17, 10, 4, 3, 1, 1, 1, 2, 3, 2, 2, 17, 1, 2, 2, 0, 0, 2, 0, 0, 0, 1, 1, 4, 1, 3, 9, 2, 3, 1, 0, 1, 0, 2, 5, 0, 2, 0, 1, 3, 1, 1, 4, 3, 0, 1, 0, 0, 2, 1, 4, 2, 4, 5, 6, 3, 3, 7, 7, 6, 9, 3, 8, 5, 1, 1, 0, 0, 2, 1, 0, 1, 1, 2, 5, 4, 3, 2, 6, 3, 2, 6, 6, 3, 4, 0, 0, 5, 2, 11, 1, 0, 2, 2, 1, 0, 2, 3, 1, 3, 6, 5, 6, 6, 7, 21, 18, 8, 10, 0, 1, 4, 0, 6, 3, 3, 1, 2, 3, 0, 5, 5, 3, 4, 3, 4, 3, 2, 1, 2, 4, 13, 5, 2, 3, 1, 3, 2, 1, 0, 1, 1, 1, 2, 4, 6, 4, 2, 1, 1, 1, 3, 8, 3, 6, 9, 13, 8, 0, 5, 6, 7, 6, 1, 6, 2, 3, 0, 1, 5, 21, 7, 3, 11, 13, 19, 23, 8, 12, 9, 10, 11, 2, 7, 1, 0, 2, 0, 1, 1, 3, 0, 1, 4, 11, 8, 22, 13, 17, 8, 4, 5, 13, 10, 6, 1, 1, 4, 2, 1, 0, 0, 3, 2, 6, 2, 1, 2, 7, 1, 6, 6, 3, 2, 4, 1, 5, 1, 0, 1, 0, 1, 0, 0, 0, 1, 4, 3, 2, 2, 7, 7, 12, 7, 5, 6, 6, 2, 5, 11, 12, 9, 23, 13, 9, 5, 5, 7, 1, 1, 4, 7, 6, 13, 8, 15, 10, 6, 5, 3, 2, 0, 1, 2, 1, 1, 1, 3, 2, 2, 4, 1, 0, 0, 8, 3, 3, 7, 10, 9, 7, 7, 7, 8, 3, 2, 3, 5, 5, 3, 5, 4, 2, 4, 2, 0, 1, 1, 7, 1, 3, 1, 3, 8, 6, 4, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
08-07-2022 12:26:17, 2, 1, 1, 3, 7, 0, 1, 2, 8, 11, 12, 9, 11, 19, 25, 35, 23, 15, 10, 9, 4, 10, 4, 1, 10, 3, 2, 1, 7, 11, 26, 15, 10, 10, 10, 7, 10, 12, 9, 11, 9, 6, 7, 10, 7, 8, 14, 0, 0, 0, 1, 0, 2, 5, 5, 5, 3, 6, 5, 5, 5, 5, 7, 4, 3, 2, 2, 2, 2, 3, 6, 0, 2, 9, 2, 5, 8, 7, 8, 13, 22, 6, 1, 7, 8, 10, 8, 4, 2, 1, 0, 0, 1, 0, 1, 6, 3, 1, 1, 0, 1, 1, 5, 2, 1, 2, 3, 3, 3, 9, 7, 15, 5, 5, 5, 3, 0, 2, 3, 4, 1, 2, 13, 3, 2, 2, 2, 5, 2, 2, 3, 3, 5, 11, 9, 4, 2, 4, 1, 1, 1, 0, 4, 3, 1, 14, 1, 2, 2, 3, 15, 0, 8, 17, 16, 21, 17, 11, 4, 1, 0, 0, 1, 2, 3, 2, 2, 6, 1, 1, 1, 2, 4, 11, 20, 1, 13, 18, 12, 4, 6, 9, 1, 1, 8, 4, 2, 2, 2, 0, 3, 2, 1, 1, 0, 0, 1, 0, 5, 3, 6, 20, 9, 8, 6, 7, 0, 8, 3, 0, 3, 2, 2, 3, 3, 1, 2, 2, 4, 6, 3, 7, 6, 2, 1, 1, 0, 4, 7, 20, 24, 6, 2, 1, 0, 14, 2, 0, 1, 1, 2, 6, 5, 5, 4, 3, 8, 9, 0, 1, 2, 3, 6, 12, 19, 3, 0, 2, 5, 2, 1, 0, 2, 2, 2, 1, 5, 1, 2, 8, 19, 5, 1, 3, 6, 6, 1, 11, 4, 9, 9, 1, 3, 5, 5, 3, 4, 7, 3, 3, 2, 2, 0, 5, 15, 6, 0, 1, 1, 1, 4, 15, 9, 4, 27, 4, 8, 14, 8, 3, 2, 5, 1, 1, 0, 0, 0, 1, 4, 6, 0, 1, 1, 0, 4, 9, 20, 2, 11, 15, 3, 4, 1, 1, 3, 2, 1, 0, 8, 7, 4, 2, 4, 5, 3, 5, 9, 4, 1, 0, 11, 17, 12, 11, 8, 11, 11, 8, 3, 3, 12, 1, 2, 3, 3, 1, 0, 0, 1, 0, 0, 2, 6, 13, 23, 16, 7, 8, 4, 0, 2, 0, 0, 0, 1, 3, 1, 1, 1, 1, 7, 2, 4, 3, 2, 4, 7, 17, 40, 7, 2, 1, 0, 2, 3, 3, 4, 0, 1, 2, 6, 1, 0, 0, 2, 21, 3, 2, 2, 1, 0, 0, 1, 3, 2, 6, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 6, 6, 4, 1, 1, 1, 1, 3, 18, 6, 3, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 2, 5, 14, 23, 6, 6, 1, 0, 0, 1, 0, 7, 3, 0, 0, 1, 1, 1, 1, 9, 1, 1, 0, 0, 1, 4, 2, 10, 10, 20, 40, 15, 9, 8, 5, 12, 3, 3, 5, 3, 1, 2, 4, 0, 1, 4, 1, 1, 2, 1, 0, 3, 9, 21, 32, 16, 12, 20, 13, 8, 0, 5, 0, 2, 2, 1, 1, 2, 0, 1, 1, 2, 3, 4, 9, 20, 21, 2, 4, 1, 3, 7, 17, 0, 1, 1, 2, 0, 1, 4, 1, 1, 0, 0, 1, 2, 1, 0, 2, 4, 6, 20, 17, 7, 5, 4, 12, 1, 0, 1, 2, 3, 4, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 2, 9, 16, 10, 6, 9, 11, 5, 5, 4, 2, 3, 1, 0, 1, 2, 0, 1, 1, 0, 1, 1, 0, 3, 10, 5, 1, 4, 2, 8, 0, 4, 6, 7, 7, 4, 1, 3, 2, 4, 0, 1, 1, 1, 2, 5, 6, 20, 8, 5, 7, 11, 7, 10, 14, 29, 5, 1, 0, 2, 1, 0, 3, 1, 0, 0, 0, 1, 0, 1, 1, 3, 12, 3, 4, 4, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 2, 6, 2, 1, 1, 1, 2, 1, 4, 1, 5, 2, 2, 2, 2, 2, 1, 1, 0, 0, 1, 1, 2, 3, 6, 9, 5, 5, 5, 2, 3, 2, 3, 1, 3, 1, 2, 1, 1, 0, 1, 4, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0, 6, 13, 32, 10, 4, 4, 2, 1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 3, 3, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 3, 6, 13, 2, 1, 1, 1, 0, 1, 3, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 10, 2, 0, 0, 2, 1, 1, 3, 1, 1, 0, 3, 3, 1, 0, 1, 1, 2, 0, 0, 0, 1, 3, 10, 13, 2, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 2, 3, 3, 3, 3, 2, 1, 1, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 4, 4, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 1, 2, 2, 3, 3, 3, 1, 3, 4, 5, 17, 11, 8, 9, 10, 5, 4, 3, 3, 2, 4, 1, 0, 1, 1, 2, 0, 1, 0, 1, 9, 2, 1, 3, 6, 11, 26, 8, 8, 5, 5, 6, 1, 4, 0, 1, 0, 0, 1, 1, 2, 2, 3, 2, 1, 2, 2, 2, 3, 6, 4, 4, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 8, 0, 2, 2, 1, 1, 1, 0, 4, 1, 1, 1, 2, 1, 0, 1, 4, 1, 0, 1, 1, 2, 1, 2, 5, 2, 1, 7, 8, 5, 4, 6, 2, 2, 4, 1, 0, 3, 8, 0, 4, 3, 4, 13, 10, 4, 1, 6, 16, 5, 14, 1, 1, 5, 5, 2, 1, 2, 1, 2, 2, 3, 2, 3, 1, 3, 2, 8, 4, 2, 9, 4, 1, 1, 9, 8, 6, 17, 20, 17, 10, 6, 4, 5, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 10, 1, 1, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 4, 4, 1, 0, 0, 1, 2, 3, 2, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 1, 3, 7, 8, 5, 8, 5, 1, 2, 3, 6, 2, 2, 2, 3, 2, 2, 1, 0, 0, 4, 1, 0, 0, 0, 3, 5, 1, 1, 2, 2, 2, 5, 6, 6, 6, 2, 2, 0, 1, 1, 0, 1, 0, 12, 2, 1, 1, 6, 0, 1, 2, 1, 1, 2, 2, 2, 3, 7, 2, 2, 1, 1, 3, 3, 1, 0, 0, 6, 4, 1, 3, 4, 3, 2, 1, 1, 2, 1, 0, 1, 1, 4, 13, 4, 4, 2, 0, 0, 1, 1, 1, 4, 2, 6, 7, 10, 6, 18, 17, 5, 5, 2, 0, 1, 0, 1, 9, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 2, 2, 5, 3, 4, 1, 3, 1, 4, 1, 2, 0, 1, 1, 1, 4, 11, 3, 3, 5, 3, 4, 4, 6, 9, 10, 9, 7, 0, 7, 14, 1, 5, 4, 1, 2, 1, 0, 2, 9, 1, 1, 2, 5, 7, 5, 5, 4, 3, 3, 2, 3, 9, 3, 1, 2, 4, 6, 18, 5, 0, 0, 1, 3, 0, 1, 2, 0, 2, 0, 1, 2, 6, 24, 7, 7, 6, 17, 17, 4, 2, 0, 1, 1, 1, 3, 11, 3, 5, 1, 4, 0, 3, 3, 4, 3, 2, 11, 6, 5, 5, 3, 0, 0, 0, 1, 0, 1, 0, 4, 5, 7, 3, 1, 1, 6, 9, 12, 6, 5, 2, 1, 0, 9, 24, 41, 10, 4, 1, 0, 0, 0, 1, 0, 0, 2, 5, 3, 3, 8, 2, 8, 0, 3, 3, 5, 7, 19, 11, 12, 6, 6, 3, 1, 1, 1, 0, 6, 3, 3, 6, 4, 3, 12, 18, 25, 15, 7, 5, 0, 4, 2, 0, 8, 7, 5, 1, 5, 1, 0, 2, 1, 3, 11, 8, 4, 2, 1, 3, 14, 5, 1, 1, 5, 8, 16, 4, 5, 2, 3, 3, 1, 0, 1, 3, 1, 5, 0, 1, 2, 4, 14, 9, 5, 5, 7, 4, 6, 2, 0, 6, 30, 31, 9, 2, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 16, 5, 0, 6, 7, 2, 3, 0, 6, 2, 1, 4, 3, 4, 9, 9, 5, 4, 7, 4, 1, 1, 1, 0, 4, 1, 1, 0, 0, 1, 2, 5, 2, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 8, 5, 7, 5, 5, 6, 3, 1, 2, 4, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 3, 1, 1, 2, 0, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 2, 3, 4, 3, 5, 3, 3, 4, 1, 4, 2, 2, 0, 1, 0, 1, 2, 3, 3, 3, 4, 8, 6, 6, 4, 5, 3, 5, 5, 5, 6, 7, 7, 4, 3, 2, 2, 0, 0, 4, 1, 0, 1, 2, 2, 3, 3, 4, 3, 3, 3, 4, 4, 6, 6, 4, 4, 2, 1, 1, 1, 0, 1, 3, 1, 1, 2, 1, 2, 5, 4, 5, 5, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 4, 4, 0, 1, 4, 4, 7, 7, 5, 5, 6, 4, 5, 5, 2, 2, 1, 2, 5, 3, 2, 1, 2, 1, 4, 1, 0, 5, 3, 6, 6, 8, 7, 8, 7, 6, 2, 2, 2, 2, 3, 2, 5, 1, 0, 1, 3, 4, 9, 1, 0, 2, 1, 1, 2, 5, 3, 2, 2, 3, 2, 1, 2, 0, 1, 1, 9, 5, 4, 3, 2, 0, 1, 0, 1, 1, 1, 3, 5, 0, 4, 4, 11, 5, 4, 4, 3, 4, 8, 14, 3, 3, 1, 4, 1, 2, 2, 4, 1, 0, 0, 0, 1, 1, 3, 0, 0, 11, 1, 3, 6, 5, 9, 6, 2, 3, 0, 1, 3, 2, 0, 1, 2, 1, 1, 3, 1, 4, 6, 5, 7, 5, 4, 3, 0, 2, 2, 21, 28, 5, 3, 1, 1, 2, 0, 7, 1, 5, 3, 4, 12, 25, 28, 1, 5, 3, 0, 4, 6, 18, 3, 3, 18, 4, 1, 0, 1, 1, 3, 3, 1, 1, 2, 3, 11, 12, 18, 5, 2, 1, 1, 1, 0, 1, 2, 4, 2, 1, 1, 3, 2, 0, 5, 1, 2, 5, 1, 0, 7, 28, 24, 7, 1, 1, 3, 3, 3, 3, 5, 2, 0, 8, 4, 5, 4, 1, 1, 2, 0, 8, 2, 5, 22, 6, 13, 3, 2, 4, 1, 2, 4, 1, 4, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 4, 4, 2, 3, 17, 3, 2, 2, 1, 1, 1, 0, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 4, 9, 11, 11, 3, 1, 1, 2, 2, 3, 14, 2, 0, 1, 2, 3, 1, 1, 1, 0, 3, 0, 0, 2, 5, 7, 5, 20, 3, 2, 1, 2, 2, 6, 6, 16, 5, 1, 1, 1, 3, 2, 1, 1, 1, 6, 0, 3, 6, 20, 17, 11, 0, 1, 1, 0, 0, 2, 1, 9, 1, 2, 0, 0, 1, 0, 0, 0, 2, 1, 2, 1, 1, 4, 1, 4, 0, 1, 0, 0, 1, 1, 6, 1, 11, 6, 2, 2, 1, 1, 2, 0, 3, 2, 2, 2, 4, 3, 4, 6, 4, 3, 4, 2, 2, 5, 8, 10, 5, 3, 2, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 2, 4, 1, 1, 1, 4, 5, 0, 0, 2, 3, 3, 5, 3, 2, 2, 2, 3, 4, 2, 3, 3, 4, 1, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 3, 4, 2, 3, 3, 3, 8, 0, 1, 1, 5, 2, 0, 2, 0, 1, 2, 1, 1, 3, 2, 1, 2, 1, 3, 2, 1, 2, 6, 11, 3, 2, 2, 2, 1, 2, 3, 1, 0, 1, 3, 4, 1, 3, 3, 3, 6, 3, 4, 4, 3, 4, 7, 10, 4, 5, 4, 2, 0, 0, 0, 0, 0, 5, 2, 3, 2, 2, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 0, 2, 4, 3, 4, 2, 2, 2, 5, 5, 2, 0, 5, 1, 8, 8, 6, 5, 6, 4, 2, 0, 2, 11, 1, 1, 4, 3, 6, 11, 14, 11, 12, 19, 25, 12, 7, 7, 10, 10, 6, 5, 1, 5, 1, 1, 1, 1, 1, 2, 2, 0, 1, 3, 8, 6, 3, 0, 1, 1, 5, 0, 0, 0, 2, 0, 1, 2, 7, 2, 1, 0, 0, 2, 10, 2, 2, 1, 4, 1, 3, 0, 0, 2, 13, 8, 17, 5, 2, 0, 1, 2, 12, 2, 1, 1, 1, 1, 0, 1, 3, 17, 10, 4, 3, 2, 0, 1, 2, 3, 2, 2, 16, 1, 2, 1, 0, 0, 2, 1, 0, 1, 0, 1, 4, 1, 3, 9, 2, 3, 1, 0, 1, 0, 2, 5, 0, 2, 0, 1, 3, 1, 1, 4, 3, 0, 1, 1, 0, 2, 1, 5, 1, 3, 4, 6, 3, 2, 6, 7, 6, 9, 3, 8, 5, 2, 0, 0, 0, 2, 1, 0, 1, 1, 2, 7, 5, 3, 2, 6, 3, 2, 6, 7, 3, 4, 0, 0, 5, 2, 11, 1, 0, 2, 1, 1, 0, 1, 3, 1, 3, 6, 5, 6, 6, 7, 21, 18, 8, 10, 0, 0, 4, 0, 6, 3, 3, 1, 2, 3, 0, 5, 5, 3, 5, 3, 4, 3, 2, 0, 2, 4, 13, 5, 2, 3, 1, 4, 2, 1, 0, 0, 0, 0, 1, 3, 5, 3, 2, 0, 1, 0, 3, 8, 3, 6, 8, 12, 7, 1, 4, 6, 6, 6, 1, 6, 2, 3, 0, 1, 5, 20, 7, 4, 11, 13, 19, 23, 8, 13, 10, 10, 12, 2, 7, 1, 0, 2, 1, 1, 1, 3, 0, 1, 4, 11, 8, 22, 13, 17, 9, 3, 5, 13, 10, 7, 2, 0, 4, 2, 1, 0, 0, 3, 2, 6, 2, 1, 2, 8, 1, 6, 6, 4, 2, 5, 0, 5, 1, 0, 1, 0, 2, 0, 0, 0, 1, 4, 3, 2, 2, 7, 7, 12, 8, 5, 6, 6, 2, 5, 11, 12, 9, 23, 13, 9, 5, 5, 7, 1, 1, 3, 7, 6, 13, 8, 15, 10, 6, 5, 3, 2, 0, 1, 2, 1, 1, 1, 3, 2, 2, 4, 1, 0, 0, 8, 3, 3, 7, 10, 9, 8, 7, 8, 8, 4, 3, 3, 5, 5, 3, 6, 4, 3, 4, 2, 1, 1, 1, 7, 1, 3, 1, 3, 8, 6, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
